"","date","parties","value","size","name","firm","date_from","sample_size"
"14163","2023-01-24","SNP",6,20,"","PeoplePolling","2023-01-24","1270"
"14164","2023-01-24","PLPW",NA,20,"","PeoplePolling","2023-01-24","1270"
"14165","2023-01-24","BP",7,20,"","PeoplePolling","2023-01-24","1270"
"14166","2023-01-24","ChUK",NA,20,"","PeoplePolling","2023-01-24","1270"
"14167","2023-01-25","Con",26,20,"","YouGov","2023-01-24",NA
"14168","2023-01-25","Lab",45,20,"","YouGov","2023-01-24",NA
"14169","2023-01-25","LibDem",10,20,"","YouGov","2023-01-24",NA
"14170","2023-01-25","UKIP",NA,20,"","YouGov","2023-01-24",NA
"14171","2023-01-25","Green",7,20,"","YouGov","2023-01-24",NA
"14172","2023-01-25","SNP",4,20,"","YouGov","2023-01-24",NA
"14173","2023-01-25","PLPW",NA,20,"","YouGov","2023-01-24",NA
"14174","2023-01-25","BP",6,20,"","YouGov","2023-01-24",NA
"14175","2023-01-25","ChUK",NA,20,"","YouGov","2023-01-24",NA
"14176","2023-01-26","Con",29,20,"","BMG","2023-01-24",NA
"14177","2023-01-26","Lab",46,20,"","BMG","2023-01-24",NA
"14178","2023-01-26","LibDem",9,20,"","BMG","2023-01-24",NA
"14179","2023-01-26","UKIP",NA,20,"","BMG","2023-01-24",NA
"14180","2023-01-26","Green",3,20,"","BMG","2023-01-24",NA
"14181","2023-01-26","SNP",4,20,"","BMG","2023-01-24",NA
"14182","2023-01-26","PLPW",NA,20,"","BMG","2023-01-24",NA
"14183","2023-01-26","BP",6,20,"","BMG","2023-01-24",NA
"14184","2023-01-26","ChUK",NA,20,"","BMG","2023-01-24",NA
"14185","2023-01-26","Con",26,20,"","Omnisis","2023-01-26","1268"
"14186","2023-01-26","Lab",50,20,"","Omnisis","2023-01-26","1268"
"14187","2023-01-26","LibDem",7,20,"","Omnisis","2023-01-26","1268"
"14188","2023-01-26","UKIP",NA,20,"","Omnisis","2023-01-26","1268"
"14189","2023-01-26","Green",6,20,"","Omnisis","2023-01-26","1268"
"14190","2023-01-26","SNP",3,20,"","Omnisis","2023-01-26","1268"
"14191","2023-01-26","PLPW",NA,20,"","Omnisis","2023-01-26","1268"
"14192","2023-01-26","BP",7,20,"","Omnisis","2023-01-26","1268"
"14193","2023-01-26","ChUK",NA,20,"","Omnisis","2023-01-26","1268"
"14194","2023-01-26","Con",26,20,"","Techne UK","2023-01-25","1631"
"14195","2023-01-26","Lab",47,20,"","Techne UK","2023-01-25","1631"
"14196","2023-01-26","LibDem",8,20,"","Techne UK","2023-01-25","1631"
"14197","2023-01-26","UKIP",NA,20,"","Techne UK","2023-01-25","1631"
"14198","2023-01-26","Green",5,20,"","Techne UK","2023-01-25","1631"
"14199","2023-01-26","SNP",4,20,"","Techne UK","2023-01-25","1631"
"14200","2023-01-26","PLPW",NA,20,"","Techne UK","2023-01-25","1631"
"14201","2023-01-26","BP",7,20,"","Techne UK","2023-01-25","1631"
"14202","2023-01-26","ChUK",NA,20,"","Techne UK","2023-01-25","1631"
"14203","2023-01-29","Con",28,20,"","Redfield & Wilton","2023-01-29","2000"
"14204","2023-01-29","Lab",49,20,"","Redfield & Wilton","2023-01-29","2000"
"14205","2023-01-29","LibDem",8,20,"","Redfield & Wilton","2023-01-29","2000"
"14206","2023-01-29","UKIP",NA,20,"","Redfield & Wilton","2023-01-29","2000"
"14207","2023-01-29","Green",5,20,"","Redfield & Wilton","2023-01-29","2000"
"14208","2023-01-29","SNP",4,20,"","Redfield & Wilton","2023-01-29","2000"
"14209","2023-01-29","PLPW",NA,20,"","Redfield & Wilton","2023-01-29","2000"
"14210","2023-01-29","BP",5,20,"","Redfield & Wilton","2023-01-29","2000"
"14211","2023-01-29","ChUK",NA,20,"","Redfield & Wilton","2023-01-29","2000"
"14212","2023-01-30","Con",29,20,"","Deltapoll","2023-01-26","1057"
"14213","2023-01-30","Lab",46,20,"","Deltapoll","2023-01-26","1057"
"14214","2023-01-30","LibDem",9,20,"","Deltapoll","2023-01-26","1057"
"14215","2023-01-30","UKIP",NA,20,"","Deltapoll","2023-01-26","1057"
"14216","2023-01-30","Green",4,20,"","Deltapoll","2023-01-26","1057"
"14217","2023-01-30","SNP",4,20,"","Deltapoll","2023-01-26","1057"
"14218","2023-01-30","PLPW",NA,20,"","Deltapoll","2023-01-26","1057"
"14219","2023-01-30","BP",4,20,"","Deltapoll","2023-01-26","1057"
"14220","2023-01-30","ChUK",NA,20,"","Deltapoll","2023-01-26","1057"
"14221","2023-02-01","Con",22,20,"","PeoplePolling","2023-02-01","1139"
"14222","2023-02-01","Lab",46,20,"","PeoplePolling","2023-02-01","1139"
"14223","2023-02-01","LibDem",9,20,"","PeoplePolling","2023-02-01","1139"
"14224","2023-02-01","UKIP",NA,20,"","PeoplePolling","2023-02-01","1139"
"14225","2023-02-01","Green",7,20,"","PeoplePolling","2023-02-01","1139"
"14226","2023-02-01","SNP",5,20,"","PeoplePolling","2023-02-01","1139"
"14227","2023-02-01","PLPW",2,20,"","PeoplePolling","2023-02-01","1139"
"14228","2023-02-01","BP",7,20,"","PeoplePolling","2023-02-01","1139"
"14229","2023-02-01","ChUK",NA,20,"","PeoplePolling","2023-02-01","1139"
"14230","2023-02-01","Con",24,20,"","YouGov","2023-01-31","2006"
"14231","2023-02-01","Lab",48,20,"","YouGov","2023-01-31","2006"
"14232","2023-02-01","LibDem",9,20,"","YouGov","2023-01-31","2006"
"14233","2023-02-01","UKIP",NA,20,"","YouGov","2023-01-31","2006"
"14234","2023-02-01","Green",6,20,"","YouGov","2023-01-31","2006"
"14235","2023-02-01","SNP",4,20,"","YouGov","2023-01-31","2006"
"14236","2023-02-01","PLPW",1,20,"","YouGov","2023-01-31","2006"
"14237","2023-02-01","BP",6,20,"","YouGov","2023-01-31","2006"
"14238","2023-02-01","ChUK",NA,20,"","YouGov","2023-01-31","2006"
"14239","2023-02-02","Con",27,20,"","Techne UK","2023-02-01","1634"
"14240","2023-02-02","Lab",48,20,"","Techne UK","2023-02-01","1634"
"14241","2023-02-02","LibDem",8,20,"","Techne UK","2023-02-01","1634"
"14242","2023-02-02","UKIP",NA,20,"","Techne UK","2023-02-01","1634"
"14243","2023-02-02","Green",4,20,"","Techne UK","2023-02-01","1634"
"14244","2023-02-02","SNP",4,20,"","Techne UK","2023-02-01","1634"
"14245","2023-02-02","PLPW",NA,20,"","Techne UK","2023-02-01","1634"
"14246","2023-02-02","BP",7,20,"","Techne UK","2023-02-01","1634"
"14247","2023-02-02","ChUK",NA,20,"","Techne UK","2023-02-01","1634"
"14248","2023-02-03","Con",24,20,"","Omnisis","2023-02-02","1324"
"14249","2023-02-03","Lab",48,20,"","Omnisis","2023-02-02","1324"
"14250","2023-02-03","LibDem",9,20,"","Omnisis","2023-02-02","1324"
"14251","2023-02-03","UKIP",NA,20,"","Omnisis","2023-02-02","1324"
"14252","2023-02-03","Green",5,20,"","Omnisis","2023-02-02","1324"
"14253","2023-02-03","SNP",4,20,"","Omnisis","2023-02-02","1324"
"14254","2023-02-03","PLPW",NA,20,"","Omnisis","2023-02-02","1324"
"14255","2023-02-03","BP",6,20,"","Omnisis","2023-02-02","1324"
"14256","2023-02-03","ChUK",NA,20,"","Omnisis","2023-02-02","1324"
"14257","2023-02-05","Con",24,20,"","Redfield & Wilton","2023-02-05","2000"
"14258","2023-02-05","Lab",50,20,"","Redfield & Wilton","2023-02-05","2000"
"14259","2023-02-05","LibDem",10,20,"","Redfield & Wilton","2023-02-05","2000"
"14260","2023-02-05","UKIP",NA,20,"","Redfield & Wilton","2023-02-05","2000"
"14261","2023-02-05","Green",5,20,"","Redfield & Wilton","2023-02-05","2000"
"14262","2023-02-05","SNP",3,20,"","Redfield & Wilton","2023-02-05","2000"
"14263","2023-02-05","PLPW",NA,20,"","Redfield & Wilton","2023-02-05","2000"
"14264","2023-02-05","BP",6,20,"","Redfield & Wilton","2023-02-05","2000"
"14265","2023-02-05","ChUK",NA,20,"","Redfield & Wilton","2023-02-05","2000"
"14266","2023-02-06","Con",29,20,"","Deltapoll","2023-02-03","1831"
"14267","2023-02-06","Lab",47,20,"","Deltapoll","2023-02-03","1831"
"14268","2023-02-06","LibDem",9,20,"","Deltapoll","2023-02-03","1831"
"14269","2023-02-06","UKIP",1,20,"","Deltapoll","2023-02-03","1831"
"14270","2023-02-06","Green",4,20,"","Deltapoll","2023-02-03","1831"
"14271","2023-02-06","SNP",4,20,"","Deltapoll","2023-02-03","1831"
"14272","2023-02-06","PLPW",NA,20,"","Deltapoll","2023-02-03","1831"
"14273","2023-02-06","BP",5,20,"","Deltapoll","2023-02-03","1831"
"14274","2023-02-06","ChUK",NA,20,"","Deltapoll","2023-02-03","1831"
"14275","2023-02-09","Con",26,20,"","Techne UK","2023-02-08","1627"
"14276","2023-02-09","Lab",47,20,"","Techne UK","2023-02-08","1627"
"14277","2023-02-09","LibDem",9,20,"","Techne UK","2023-02-08","1627"
"14278","2023-02-09","UKIP",NA,20,"","Techne UK","2023-02-08","1627"
"14279","2023-02-09","Green",5,20,"","Techne UK","2023-02-08","1627"
"14280","2023-02-09","SNP",4,20,"","Techne UK","2023-02-08","1627"
"14281","2023-02-09","PLPW",NA,20,"","Techne UK","2023-02-08","1627"
"14282","2023-02-09","BP",6,20,"","Techne UK","2023-02-08","1627"
"14283","2023-02-09","ChUK",NA,20,"","Techne UK","2023-02-08","1627"
"14284","2023-02-09","Con",21,20,"","PeoplePolling","2023-02-08","1229"
"14285","2023-02-09","Lab",50,20,"","PeoplePolling","2023-02-08","1229"
"14286","2023-02-09","LibDem",7,20,"","PeoplePolling","2023-02-08","1229"
"14287","2023-02-09","UKIP",NA,20,"","PeoplePolling","2023-02-08","1229"
"14288","2023-02-09","Green",6,20,"","PeoplePolling","2023-02-08","1229"
"14289","2023-02-09","SNP",4,20,"","PeoplePolling","2023-02-08","1229"
"14290","2023-02-09","PLPW",NA,20,"","PeoplePolling","2023-02-08","1229"
"14291","2023-02-09","BP",7,20,"","PeoplePolling","2023-02-08","1229"
"14292","2023-02-09","ChUK",NA,20,"","PeoplePolling","2023-02-08","1229"
"14293","2023-02-10","Con",26,20,"","Omnisis","2023-02-09","1284"
"14294","2023-02-10","Lab",47,20,"","Omnisis","2023-02-09","1284"
"14295","2023-02-10","LibDem",10,20,"","Omnisis","2023-02-09","1284"
"14296","2023-02-10","UKIP",NA,20,"","Omnisis","2023-02-09","1284"
"14297","2023-02-10","Green",4,20,"","Omnisis","2023-02-09","1284"
"14298","2023-02-10","SNP",4,20,"","Omnisis","2023-02-09","1284"
"14299","2023-02-10","PLPW",NA,20,"","Omnisis","2023-02-09","1284"
"14300","2023-02-10","BP",8,20,"","Omnisis","2023-02-09","1284"
"14301","2023-02-10","ChUK",NA,20,"","Omnisis","2023-02-09","1284"
"14302","2023-02-12","Con",27,20,"","Redfield & Wilton","2023-02-12","2000"
"14303","2023-02-12","Lab",48,20,"","Redfield & Wilton","2023-02-12","2000"
"14304","2023-02-12","LibDem",9,20,"","Redfield & Wilton","2023-02-12","2000"
"14305","2023-02-12","UKIP",NA,20,"","Redfield & Wilton","2023-02-12","2000"
"14306","2023-02-12","Green",5,20,"","Redfield & Wilton","2023-02-12","2000"
"14307","2023-02-12","SNP",4,20,"","Redfield & Wilton","2023-02-12","2000"
"14308","2023-02-12","PLPW",NA,20,"","Redfield & Wilton","2023-02-12","2000"
"14309","2023-02-12","BP",6,20,"","Redfield & Wilton","2023-02-12","2000"
"14310","2023-02-12","ChUK",NA,20,"","Redfield & Wilton","2023-02-12","2000"
"14311","2023-02-13","Con",28,20,"","Deltapoll","2023-02-10","1004"
"14312","2023-02-13","Lab",48,20,"","Deltapoll","2023-02-10","1004"
"14313","2023-02-13","LibDem",8,20,"","Deltapoll","2023-02-10","1004"
"14314","2023-02-13","UKIP",NA,20,"","Deltapoll","2023-02-10","1004"
"14315","2023-02-13","Green",6,20,"","Deltapoll","2023-02-10","1004"
"14316","2023-02-13","SNP",5,20,"","Deltapoll","2023-02-10","1004"
"14317","2023-02-13","PLPW",1,20,"","Deltapoll","2023-02-10","1004"
"14318","2023-02-13","BP",3,20,"","Deltapoll","2023-02-10","1004"
"14319","2023-02-13","ChUK",NA,20,"","Deltapoll","2023-02-10","1004"
"14320","2023-02-15","Con",21,20,"","PeoplePolling","2023-02-15","1148"
"14321","2023-02-15","Lab",48,20,"","PeoplePolling","2023-02-15","1148"
"14322","2023-02-15","LibDem",8,20,"","PeoplePolling","2023-02-15","1148"
"14323","2023-02-15","UKIP",NA,20,"","PeoplePolling","2023-02-15","1148"
"14324","2023-02-15","Green",8,20,"","PeoplePolling","2023-02-15","1148"
"14325","2023-02-15","SNP",5,20,"","PeoplePolling","2023-02-15","1148"
"14326","2023-02-15","PLPW",NA,20,"","PeoplePolling","2023-02-15","1148"
"14327","2023-02-15","BP",7,20,"","PeoplePolling","2023-02-15","1148"
"14328","2023-02-15","ChUK",NA,20,"","PeoplePolling","2023-02-15","1148"
"14329","2023-02-16","Con",27,20,"","Techne UK","2023-02-15","1631"
"14330","2023-02-16","Lab",48,20,"","Techne UK","2023-02-15","1631"
"14331","2023-02-16","LibDem",8,20,"","Techne UK","2023-02-15","1631"
"14332","2023-02-16","UKIP",NA,20,"","Techne UK","2023-02-15","1631"
"14333","2023-02-16","Green",5,20,"","Techne UK","2023-02-15","1631"
"14334","2023-02-16","SNP",3,20,"","Techne UK","2023-02-15","1631"
"14335","2023-02-16","PLPW",NA,20,"","Techne UK","2023-02-15","1631"
"14336","2023-02-16","BP",6,20,"","Techne UK","2023-02-15","1631"
"14337","2023-02-16","ChUK",NA,20,"","Techne UK","2023-02-15","1631"
"14338","2023-02-16","Con",25,20,"","Omnisis","2023-02-15","1259"
"14339","2023-02-16","Lab",48,20,"","Omnisis","2023-02-15","1259"
"14340","2023-02-16","LibDem",10,20,"","Omnisis","2023-02-15","1259"
"14341","2023-02-16","UKIP",NA,20,"","Omnisis","2023-02-15","1259"
"14342","2023-02-16","Green",5,20,"","Omnisis","2023-02-15","1259"
"14343","2023-02-16","SNP",3,20,"","Omnisis","2023-02-15","1259"
"14344","2023-02-16","PLPW",NA,20,"","Omnisis","2023-02-15","1259"
"14345","2023-02-16","BP",7,20,"","Omnisis","2023-02-15","1259"
"14346","2023-02-16","ChUK",NA,20,"","Omnisis","2023-02-15","1259"
"14347","2023-02-17","Con",28,20,"","Opinium","2023-02-15","1451"
"14348","2023-02-17","Lab",44,20,"","Opinium","2023-02-15","1451"
"14349","2023-02-17","LibDem",9,20,"","Opinium","2023-02-15","1451"
"14350","2023-02-17","UKIP",NA,20,"","Opinium","2023-02-15","1451"
"14351","2023-02-17","Green",6,20,"","Opinium","2023-02-15","1451"
"14352","2023-02-17","SNP",4,20,"","Opinium","2023-02-15","1451"
"14353","2023-02-17","PLPW",NA,20,"","Opinium","2023-02-15","1451"
"14354","2023-02-17","BP",7,20,"","Opinium","2023-02-15","1451"
"14355","2023-02-17","ChUK",NA,20,"","Opinium","2023-02-15","1451"
"14356","2023-02-18","Con",24,20,"","Redfield & Wilton","2023-02-18","2000"
"14357","2023-02-18","Lab",51,20,"","Redfield & Wilton","2023-02-18","2000"
"14358","2023-02-18","LibDem",10,20,"","Redfield & Wilton","2023-02-18","2000"
"14359","2023-02-18","UKIP",NA,20,"","Redfield & Wilton","2023-02-18","2000"
"14360","2023-02-18","Green",5,20,"","Redfield & Wilton","2023-02-18","2000"
"14361","2023-02-18","SNP",3,20,"","Redfield & Wilton","2023-02-18","2000"
"14362","2023-02-18","PLPW",NA,20,"","Redfield & Wilton","2023-02-18","2000"
"14363","2023-02-18","BP",6,20,"","Redfield & Wilton","2023-02-18","2000"
"14364","2023-02-18","ChUK",NA,20,"","Redfield & Wilton","2023-02-18","2000"
"14365","2023-02-19","Con",31,20,"","Savanta","2023-02-17","2103"
"14366","2023-02-19","Lab",45,20,"","Savanta","2023-02-17","2103"
"14367","2023-02-19","LibDem",10,20,"","Savanta","2023-02-17","2103"
"14368","2023-02-19","UKIP",NA,20,"","Savanta","2023-02-17","2103"
"14369","2023-02-19","Green",3,20,"","Savanta","2023-02-17","2103"
"14370","2023-02-19","SNP",3,20,"","Savanta","2023-02-17","2103"
"14371","2023-02-19","PLPW",NA,20,"","Savanta","2023-02-17","2103"
"14372","2023-02-19","BP",4,20,"","Savanta","2023-02-17","2103"
"14373","2023-02-19","ChUK",NA,20,"","Savanta","2023-02-17","2103"
"14374","2023-02-20","Con",28,20,"","Kantar Public","2023-02-16","1120"
"14375","2023-02-20","Lab",45,20,"","Kantar Public","2023-02-16","1120"
"14376","2023-02-20","LibDem",9,20,"","Kantar Public","2023-02-16","1120"
"14377","2023-02-20","UKIP",NA,20,"","Kantar Public","2023-02-16","1120"
"14378","2023-02-20","Green",7,20,"","Kantar Public","2023-02-16","1120"
"14379","2023-02-20","SNP",5,20,"","Kantar Public","2023-02-16","1120"
"14380","2023-02-20","PLPW",NA,20,"","Kantar Public","2023-02-16","1120"
"14381","2023-02-20","BP",5,20,"","Kantar Public","2023-02-16","1120"
"14382","2023-02-20","ChUK",NA,20,"","Kantar Public","2023-02-16","1120"
"14383","2023-02-20","Con",28,20,"","Deltapoll","2023-02-17","1079"
"14384","2023-02-20","Lab",50,20,"","Deltapoll","2023-02-17","1079"
"14385","2023-02-20","LibDem",9,20,"","Deltapoll","2023-02-17","1079"
"14386","2023-02-20","UKIP",1,20,"","Deltapoll","2023-02-17","1079"
"14387","2023-02-20","Green",3,20,"","Deltapoll","2023-02-17","1079"
"14388","2023-02-20","SNP",4,20,"","Deltapoll","2023-02-17","1079"
"14389","2023-02-20","PLPW",1,20,"","Deltapoll","2023-02-17","1079"
"14390","2023-02-20","BP",2,20,"","Deltapoll","2023-02-17","1079"
"14391","2023-02-20","ChUK",NA,20,"","Deltapoll","2023-02-17","1079"
"14392","2023-02-22","Con",20,20,"","PeoplePolling","2023-02-22","1192"
"14393","2023-02-22","Lab",46,20,"","PeoplePolling","2023-02-22","1192"
"14394","2023-02-22","LibDem",8,20,"","PeoplePolling","2023-02-22","1192"
"14395","2023-02-22","UKIP",NA,20,"","PeoplePolling","2023-02-22","1192"
"14396","2023-02-22","Green",8,20,"","PeoplePolling","2023-02-22","1192"
"14397","2023-02-22","SNP",5,20,"","PeoplePolling","2023-02-22","1192"
"14398","2023-02-22","PLPW",NA,20,"","PeoplePolling","2023-02-22","1192"
"14399","2023-02-22","BP",9,20,"","PeoplePolling","2023-02-22","1192"
"14400","2023-02-22","ChUK",NA,20,"","PeoplePolling","2023-02-22","1192"
"14401","2023-02-23","Con",29,20,"","BMG","2023-02-21","1500"
"14402","2023-02-23","Lab",46,20,"","BMG","2023-02-21","1500"
"14403","2023-02-23","LibDem",9,20,"","BMG","2023-02-21","1500"
"14404","2023-02-23","UKIP",NA,20,"","BMG","2023-02-21","1500"
"14405","2023-02-23","Green",4,20,"","BMG","2023-02-21","1500"
"14406","2023-02-23","SNP",4,20,"","BMG","2023-02-21","1500"
"14407","2023-02-23","PLPW",1,20,"","BMG","2023-02-21","1500"
"14408","2023-02-23","BP",6,20,"","BMG","2023-02-21","1500"
"14409","2023-02-23","ChUK",NA,20,"","BMG","2023-02-21","1500"
"14410","2023-02-23","Con",24,20,"","Omnisis","2023-02-22","1248"
"14411","2023-02-23","Lab",48,20,"","Omnisis","2023-02-22","1248"
"14412","2023-02-23","LibDem",10,20,"","Omnisis","2023-02-22","1248"
"14413","2023-02-23","UKIP",NA,20,"","Omnisis","2023-02-22","1248"
"14414","2023-02-23","Green",5,20,"","Omnisis","2023-02-22","1248"
"14415","2023-02-23","SNP",4,20,"","Omnisis","2023-02-22","1248"
"14416","2023-02-23","PLPW",NA,20,"","Omnisis","2023-02-22","1248"
"14417","2023-02-23","BP",8,20,"","Omnisis","2023-02-22","1248"
"14418","2023-02-23","ChUK",NA,20,"","Omnisis","2023-02-22","1248"
"14419","2023-02-23","Con",27,20,"","Techne UK","2023-02-22","1633"
"14420","2023-02-23","Lab",49,20,"","Techne UK","2023-02-22","1633"
"14421","2023-02-23","LibDem",8,20,"","Techne UK","2023-02-22","1633"
"14422","2023-02-23","UKIP",NA,20,"","Techne UK","2023-02-22","1633"
"14423","2023-02-23","Green",5,20,"","Techne UK","2023-02-22","1633"
"14424","2023-02-23","SNP",3,20,"","Techne UK","2023-02-22","1633"
"14425","2023-02-23","PLPW",NA,20,"","Techne UK","2023-02-22","1633"
"14426","2023-02-23","BP",5,20,"","Techne UK","2023-02-22","1633"
"14427","2023-02-23","ChUK",NA,20,"","Techne UK","2023-02-22","1633"
"14428","2023-02-26","Con",29,20,"","Savanta","2023-02-24","2224"
"14429","2023-02-26","Lab",44,20,"","Savanta","2023-02-24","2224"
"14430","2023-02-26","LibDem",9,20,"","Savanta","2023-02-24","2224"
"14431","2023-02-26","UKIP",NA,20,"","Savanta","2023-02-24","2224"
"14432","2023-02-26","Green",3,20,"","Savanta","2023-02-24","2224"
"14433","2023-02-26","SNP",4,20,"","Savanta","2023-02-24","2224"
"14434","2023-02-26","PLPW",NA,20,"","Savanta","2023-02-24","2224"
"14435","2023-02-26","BP",6,20,"","Savanta","2023-02-24","2224"
"14436","2023-02-26","ChUK",NA,20,"","Savanta","2023-02-24","2224"
"14437","2023-02-26","Con",24,20,"","Redfield & Wilton","2023-02-26","2000"
"14438","2023-02-26","Lab",51,20,"","Redfield & Wilton","2023-02-26","2000"
"14439","2023-02-26","LibDem",9,20,"","Redfield & Wilton","2023-02-26","2000"
"14440","2023-02-26","UKIP",NA,20,"","Redfield & Wilton","2023-02-26","2000"
"14441","2023-02-26","Green",5,20,"","Redfield & Wilton","2023-02-26","2000"
"14442","2023-02-26","SNP",3,20,"","Redfield & Wilton","2023-02-26","2000"
"14443","2023-02-26","PLPW",NA,20,"","Redfield & Wilton","2023-02-26","2000"
"14444","2023-02-26","BP",7,20,"","Redfield & Wilton","2023-02-26","2000"
"14445","2023-02-26","ChUK",NA,20,"","Redfield & Wilton","2023-02-26","2000"
"14446","2023-02-27","Con",31,20,"","Deltapoll","2023-02-24","1060"
"14447","2023-02-27","Lab",46,20,"","Deltapoll","2023-02-24","1060"
"14448","2023-02-27","LibDem",8,20,"","Deltapoll","2023-02-24","1060"
"14449","2023-02-27","UKIP",NA,20,"","Deltapoll","2023-02-24","1060"
"14450","2023-02-27","Green",NA,20,"","Deltapoll","2023-02-24","1060"
"14451","2023-02-27","SNP",NA,20,"","Deltapoll","2023-02-24","1060"
"14452","2023-02-27","PLPW",NA,20,"","Deltapoll","2023-02-24","1060"
"14453","2023-02-27","BP",NA,20,"","Deltapoll","2023-02-24","1060"
"14454","2023-02-27","ChUK",NA,20,"","Deltapoll","2023-02-24","1060"
"14455","2023-03-01","Con",24,20,"","PeoplePolling","2023-03-01","1158"
"14456","2023-03-01","Lab",45,20,"","PeoplePolling","2023-03-01","1158"
"14457","2023-03-01","LibDem",9,20,"","PeoplePolling","2023-03-01","1158"
